model,seed,path,return_type,window,method,forward,backward,zumbach,forward_count,backward_count
primary,1270009,9,log,20,winsor_990,0.10344144541379639,0.029566808615564984,0.0738746367982314,1220,1220
primary,1270009,9,log,20,winsor_975,0.11469468689400651,0.03670877755410792,0.0779859093398986,1220,1220
primary,1270009,9,log,20,winsor_950,0.11012345010366416,0.044398373641996614,0.06572507646166754,1220,1220
primary,1270009,9,log,20,trim_995,0.10830305210856517,0.044469497193320655,0.0638335549152445,1206,1206
primary,1270009,9,log,20,trim_990,0.12692701039363752,0.04637778786829209,0.08054922252534544,1194,1194
primary,1270009,9,log,20,trim_975,0.07902023875775799,0.05113909769804997,0.027881141059708014,1158,1158
primary,1270009,9,log,20,trim_950,0.020110639004559214,0.06498100907127183,-0.044870370066712614,1099,1099
primary,1270009,9,ito,5,pearson,0.22623771572864976,0.16464329850833764,0.061594417220312114,1250,1250
primary,1270009,9,ito,5,spearman,0.14665087657656103,0.14839904844739102,-0.0017481718708299843,1250,1250
primary,1270009,9,ito,5,gaussian_rank,0.16970793080994948,0.16719442273355664,0.002513508076392834,1250,1250
primary,1270009,9,ito,5,kendall,0.09894251401120896,0.09866068855084066,0.0002818254603682985,1250,1250
primary,1270009,9,ito,5,winsor_995,0.26053013790835733,0.16675879082868744,0.09377134707966989,1250,1250
primary,1270009,9,ito,5,winsor_990,0.25942785829963244,0.16190095884899547,0.09752689945063697,1250,1250
primary,1270009,9,ito,5,winsor_975,0.23939148790658682,0.15712563967871532,0.0822658482278715,1250,1250
primary,1270009,9,ito,5,winsor_950,0.2042096300155519,0.14680610229041305,0.05740352772513885,1250,1250
primary,1270009,9,ito,5,trim_995,0.198988201762734,0.10961666930606463,0.08937153245666936,1236,1236
primary,1270009,9,ito,5,trim_990,0.17851920350121095,0.10174761221395112,0.07677159128725983,1224,1224
primary,1270009,9,ito,5,trim_975,0.12847432166935566,0.08238249662515536,0.0460918250442003,1192,1189
primary,1270009,9,ito,5,trim_950,0.07221780462007621,0.07872560319732537,-0.00650779857724916,1142,1134
primary,1270009,9,ito,10,pearson,0.0945993399026321,0.10219939852701845,-0.007600058624386355,1240,1240
primary,1270009,9,ito,10,spearman,0.059527144215985345,0.07427565797022166,-0.014748513754236317,1240,1240
primary,1270009,9,ito,10,gaussian_rank,0.07581820976586287,0.10612203692690846,-0.030303827161045585,1240,1240
primary,1270009,9,ito,10,kendall,0.03978754979301727,0.04886094404957172,-0.00907339425655445,1240,1240
primary,1270009,9,ito,10,winsor_995,0.10531790263518868,0.11702395159309002,-0.011706048957901338,1240,1240
primary,1270009,9,ito,10,winsor_990,0.11787997411361287,0.11187914078240363,0.006000833331209238,1240,1240
primary,1270009,9,ito,10,winsor_975,0.10517498112064477,0.11276581260696462,-0.007590831486319852,1240,1240
primary,1270009,9,ito,10,winsor_950,0.08570986953744049,0.1000943717214224,-0.014384502183981906,1240,1240
primary,1270009,9,ito,10,trim_995,0.12204668157825195,0.06856032641015627,0.053486355168095676,1226,1226
primary,1270009,9,ito,10,trim_990,0.12431668043056227,0.05620421898945863,0.06811246144110364,1214,1214
primary,1270009,9,ito,10,trim_975,0.015175611423034571,0.035265391208647905,-0.020089779785613333,1180,1178
primary,1270009,9,ito,10,trim_950,-0.014963610140992477,0.0016276285687840402,-0.016591238709776517,1126,1121
primary,1270009,9,ito,20,pearson,0.08361871003014983,0.02133540744479437,0.06228330258535546,1220,1220
primary,1270009,9,ito,20,spearman,0.09931174259096903,0.07221712395800266,0.027094618632966375,1220,1220
primary,1270009,9,ito,20,gaussian_rank,0.11597953553902093,0.07951629034989668,0.03646324518912425,1220,1220
primary,1270009,9,ito,20,kendall,0.0673731491816727,0.04854287981280007,0.01883026936887263,1220,1220
primary,1270009,9,ito,20,winsor_995,0.09159724942215645,0.027353547293205487,0.06424370212895097,1220,1220
primary,1270009,9,ito,20,winsor_990,0.09713754611040556,0.03066448651517013,0.06647305959523543,1220,1220
primary,1270009,9,ito,20,winsor_975,0.10741658083757451,0.03752373095130665,0.06989284988626786,1220,1220
primary,1270009,9,ito,20,winsor_950,0.1037910928911048,0.04504108604355597,0.05875000684754883,1220,1220
primary,1270009,9,ito,20,trim_995,0.10158023939032877,0.04567619077192172,0.05590404861840705,1206,1206
primary,1270009,9,ito,20,trim_990,0.11554861398806363,0.04620835842410943,0.06934025556395419,1194,1194
primary,1270009,9,ito,20,trim_975,0.0767669870083842,0.052155473629659686,0.02461151337872452,1158,1158
primary,1270009,9,ito,20,trim_950,0.01831115291611599,0.06607945037845792,-0.04776829746234193,1099,1099
primary,1270009,10,log,5,pearson,0.453179700154333,0.2013246487290631,0.25185505142526987,1250,1250
primary,1270009,10,log,5,spearman,0.2060297991870715,0.1476761080807092,0.05835369110636232,1250,1250
primary,1270009,10,log,5,gaussian_rank,0.2440588202572561,0.169866918603472,0.07419190165378409,1250,1250
primary,1270009,10,log,5,kendall,0.13982257806244996,0.09977261809447557,0.04004995996797439,1250,1250
primary,1270009,10,log,5,winsor_995,0.4396397115885483,0.20676018516663872,0.2328795264219096,1250,1250
primary,1270009,10,log,5,winsor_990,0.4209078702075496,0.2128699154762599,0.2080379547312897,1250,1250
primary,1270009,10,log,5,winsor_975,0.38054698134653386,0.2212469994444703,0.15929998190206357,1250,1250
primary,1270009,10,log,5,winsor_950,0.3274795118824013,0.21439488918212754,0.11308462270027378,1250,1250
primary,1270009,10,log,5,trim_995,0.3104084776331008,0.17546805332545984,0.13494042430764097,1240,1236
primary,1270009,10,log,5,trim_990,0.2776739528332518,0.15342549072085288,0.12424846211239893,1230,1224
primary,1270009,10,log,5,trim_975,0.20991247565744836,0.12420002614980187,0.08571244950764649,1197,1189
primary,1270009,10,log,5,trim_950,0.09425371242816306,0.1086437758638617,-0.014390063435698638,1144,1135
primary,1270009,10,log,10,pearson,0.37763289926122856,0.15880822931257832,0.21882466994865024,1240,1240
primary,1270009,10,log,10,spearman,0.11521547345842029,0.13166924955831327,-0.016453776099892986,1240,1240
primary,1270009,10,log,10,gaussian_rank,0.15450893592434164,0.1560297359768729,-0.001520800052531246,1240,1240
primary,1270009,10,log,10,kendall,0.07810148663073758,0.08837772397094432,-0.010276237340206731,1240,1240
primary,1270009,10,log,10,winsor_995,0.38338118766986223,0.1616929360293996,0.22168825164046263,1240,1240
primary,1270009,10,log,10,winsor_990,0.3711838008008992,0.1534700306801101,0.2177137701207891,1240,1240
primary,1270009,10,log,10,winsor_975,0.3096000884147427,0.15373196067594272,0.15586812773879996,1240,1240
primary,1270009,10,log,10,winsor_950,0.23798896794748356,0.14565457439233623,0.09233439355514733,1240,1240
primary,1270009,10,log,10,trim_995,0.30188162020729803,0.13803486983141558,0.16384675037588245,1226,1226
primary,1270009,10,log,10,trim_990,0.22001915872320485,0.10033593525985153,0.11968322346335332,1215,1214
primary,1270009,10,log,10,trim_975,0.09891623698616939,0.06935075636429668,0.02956548062187271,1190,1179
primary,1270009,10,log,10,trim_950,0.046675384340560185,0.05412012297210274,-0.007444738631542554,1141,1123
primary,1270009,10,log,20,pearson,0.17832843876772617,0.17935129188272877,-0.0010228531150026088,1220,1220
primary,1270009,10,log,20,spearman,0.039577753360886536,0.19836778299102964,-0.1587900296301431,1220,1220
primary,1270009,10,log,20,gaussian_rank,0.0660567516724035,0.19634423274012303,-0.13028748106771953,1220,1220
primary,1270009,10,log,20,kendall,0.02737261125082371,0.13245740260089567,-0.10508479135007195,1220,1220
primary,1270009,10,log,20,winsor_995,0.18064025687589103,0.1860810249454625,-0.005440768069571472,1220,1220
primary,1270009,10,log,20,winsor_990,0.181985711377176,0.19383844080400034,-0.011852729426824332,1220,1220
primary,1270009,10,log,20,winsor_975,0.1326755349798706,0.2354532813514616,-0.10277774637159098,1220,1220
primary,1270009,10,log,20,winsor_950,0.10656231567261966,0.26558611689152345,-0.1590238012189038,1220,1220
primary,1270009,10,log,20,trim_995,0.17146554474267833,0.18552696251030057,-0.014061417767622236,1206,1206
primary,1270009,10,log,20,trim_990,0.14281245538941384,0.20950942345775353,-0.06669696806833969,1194,1194
primary,1270009,10,log,20,trim_975,0.0066392848465400105,0.2868428953580468,-0.2802036105115068,1161,1158
primary,1270009,10,log,20,trim_950,-0.00899243487895542,0.20323926779865661,-0.21223170267761204,1104,1103
primary,1270009,10,ito,5,pearson,0.44817929070716966,0.19944396735644127,0.2487353233507284,1250,1250
primary,1270009,10,ito,5,spearman,0.20122175975792625,0.14457637208087815,0.056645387677048104,1250,1250
primary,1270009,10,ito,5,gaussian_rank,0.2337043835708447,0.15779003285864493,0.07591435071219976,1250,1250
primary,1270009,10,ito,5,kendall,0.13645604483586868,0.09770760608486788,0.0387484387510008,1250,1250
primary,1270009,10,ito,5,winsor_995,0.43319334645614654,0.20508344456316188,0.22810990189298466,1250,1250
primary,1270009,10,ito,5,winsor_990,0.41493222041562255,0.21174102611121262,0.20319119430440993,1250,1250
primary,1270009,10,ito,5,winsor_975,0.3739090785591639,0.22165735678235157,0.15225172177681232,1250,1250
primary,1270009,10,ito,5,winsor_950,0.3226259240374473,0.21505518022338557,0.1075707438140617,1250,1250
primary,1270009,10,ito,5,trim_995,0.30370600675933124,0.17566864798584342,0.12803735877348782,1240,1236
primary,1270009,10,ito,5,trim_990,0.27844116043768086,0.15462870031696216,0.1238124601207187,1230,1224
primary,1270009,10,ito,5,trim_975,0.20341295907389037,0.11409823376526848,0.08931472530862189,1197,1188
primary,1270009,10,ito,5,trim_950,0.0893227760641845,0.11458466521717244,-0.025261889152987937,1144,1136
primary,1270009,10,ito,10,pearson,0.37090079664625775,0.15818179079311473,0.21271900585314302,1240,1240
primary,1270009,10,ito,10,spearman,0.1086757781072539,0.13055458962422123,-0.021878811516967328,1240,1240
primary,1270009,10,ito,10,gaussian_rank,0.14755247400110844,0.1526760124151072,-0.005123538413998763,1240,1240
primary,1270009,10,ito,10,kendall,0.07393579629774272,0.08748210054935042,-0.013546304251607702,1240,1240
primary,1270009,10,ito,10,winsor_995,0.37534686492335084,0.16081275580314047,0.21453410912021037,1240,1240
primary,1270009,10,ito,10,winsor_990,0.3603056177508302,0.15377734243367414,0.20652827531715606,1240,1240
primary,1270009,10,ito,10,winsor_975,0.2991880605280939,0.15528919410874287,0.143898866419351,1240,1240
primary,1270009,10,ito,10,winsor_950,0.22580426336261916,0.1482800059186034,0.07752425744401575,1240,1240
primary,1270009,10,ito,10,trim_995,0.29200159005131465,0.13818035991121963,0.15382123014009502,1226,1226
primary,1270009,10,ito,10,trim_990,0.20897298137394688,0.10411829503481436,0.10485468633913252,1215,1214
primary,1270009,10,ito,10,trim_975,0.09663649414087716,0.08113724738842688,0.015499246752450277,1190,1178
primary,1270009,10,ito,10,trim_950,0.03705233039864263,0.058967864600234496,-0.02191553420159187,1141,1123
primary,1270009,10,ito,20,pearson,0.1706402891389006,0.18614260551799444,-0.015502316379093828,1220,1220
primary,1270009,10,ito,20,spearman,0.036291055349945325,0.19942035638050912,-0.16312930103056378,1220,1220
primary,1270009,10,ito,20,gaussian_rank,0.05821678843840298,0.19597012976184586,-0.13775334132344288,1220,1220
primary,1270009,10,ito,20,kendall,0.02488468107424791,0.1333745746984225,-0.1084898936241746,1220,1220
primary,1270009,10,ito,20,winsor_995,0.17245433850079514,0.19330039547838118,-0.02084605697758604,1220,1220
primary,1270009,10,ito,20,winsor_990,0.1726710322756439,0.20162807375521258,-0.02895704147956868,1220,1220
primary,1270009,10,ito,20,winsor_975,0.12259581366841213,0.24235893267640762,-0.1197631190079955,1220,1220
primary,1270009,10,ito,20,winsor_950,0.09935477776766977,0.27133025813644496,-0.1719754803687752,1220,1220
primary,1270009,10,ito,20,trim_995,0.16188593059879858,0.19401296286409891,-0.03212703226530034,1206,1206
primary,1270009,10,ito,20,trim_990,0.1324487701721844,0.21910417702129006,-0.08665540684910567,1194,1194
primary,1270009,10,ito,20,trim_975,-0.0028330216998758233,0.2888802688054962,-0.29171329050537204,1161,1158
primary,1270009,10,ito,20,trim_950,-0.009922684143494911,0.21389413300682283,-0.22381681715031776,1104,1104
primary,1270009,11,log,5,pearson,0.24260842646346314,0.1944141829228581,0.04819424354060506,1250,1250
primary,1270009,11,log,5,spearman,0.22355858096549183,0.24581846081181496,-0.022259879846323133,1250,1250
primary,1270009,11,log,5,gaussian_rank,0.23883090238218516,0.2464369444042882,-0.007606042022103049,1250,1250
primary,1270009,11,log,5,kendall,0.15064211369095273,0.16631417133706963,-0.0156720576461169,1250,1250
primary,1270009,11,log,5,winsor_995,0.2519248567414769,0.20021957890177297,0.05170527783970394,1250,1250
primary,1270009,11,log,5,winsor_990,0.25646029712242724,0.20304232004213985,0.05341797708028739,1250,1250
primary,1270009,11,log,5,winsor_975,0.26810432494940845,0.21846151032123165,0.049642814628176796,1250,1250
primary,1270009,11,log,5,winsor_950,0.27658217013600794,0.230956643706697,0.04562552642931095,1250,1250
primary,1270009,11,log,5,trim_995,0.25478300307489316,0.18232929761297217,0.07245370546192098,1236,1236
primary,1270009,11,log,5,trim_990,0.2430164243126511,0.19619798068106004,0.04681844363159107,1224,1224
primary,1270009,11,log,5,trim_975,0.23885569367859752,0.1980439804769964,0.040811713201601124,1188,1188
primary,1270009,11,log,5,trim_950,0.17465757845104646,0.21619868204722031,-0.041541103596173856,1132,1131
primary,1270009,11,log,10,pearson,0.2334784139409981,0.1854885922958423,0.047989821645155806,1240,1240
primary,1270009,11,log,10,spearman,0.14309301751962722,0.22338442660780994,-0.08029140908818272,1240,1240
primary,1270009,11,log,10,gaussian_rank,0.16584543319404996,0.19900162791685733,-0.03315619472280737,1240,1240
primary,1270009,11,log,10,kendall,0.09675596865318026,0.14738212398135855,-0.050626155328178296,1240,1240
primary,1270009,11,log,10,winsor_995,0.22797890846908272,0.19758021749133867,0.03039869097774406,1240,1240
primary,1270009,11,log,10,winsor_990,0.22760354190597637,0.2020689120841522,0.025534629821824167,1240,1240
primary,1270009,11,log,10,winsor_975,0.22466633605176617,0.21385731652530446,0.01080901952646171,1240,1240
primary,1270009,11,log,10,winsor_950,0.22416909331266793,0.2252163711152984,-0.0010472778026304752,1240,1240
primary,1270009,11,log,10,trim_995,0.21325489178358126,0.20476897867033675,0.008485913113244509,1226,1226
primary,1270009,11,log,10,trim_990,0.20261538793090159,0.22500709477025874,-0.02239170683935715,1214,1214
primary,1270009,11,log,10,trim_975,0.18550247648629153,0.2219999422330212,-0.03649746574672966,1178,1180
primary,1270009,11,log,10,trim_950,0.15500276993315776,0.20997770911397612,-0.05497493918081836,1123,1121
primary,1270009,11,log,20,pearson,0.24640418860266672,0.08957384487409935,0.15683034372856736,1220,1220
primary,1270009,11,log,20,spearman,0.1498772952638658,0.09741360667005174,0.052463688593814076,1220,1220
primary,1270009,11,log,20,gaussian_rank,0.1576808097728909,0.05966139286547566,0.09801941690741524,1220,1220
primary,1270009,11,log,20,kendall,0.09838755228015439,0.06560873599698759,0.0327788162831668,1220,1220
primary,1270009,11,log,20,winsor_995,0.24915062440892596,0.08560417375332548,0.16354645065560047,1220,1220
primary,1270009,11,log,20,winsor_990,0.24948889399568788,0.08720636355426829,0.1622825304414196,1220,1220
primary,1270009,11,log,20,winsor_975,0.25139119711398195,0.09119352638837379,0.16019767072560814,1220,1220
primary,1270009,11,log,20,winsor_950,0.25710064510240244,0.10216669804313515,0.15493394705926727,1220,1220
primary,1270009,11,log,20,trim_995,0.24250561106720733,0.08613665258358302,0.1563689584836243,1206,1206
primary,1270009,11,log,20,trim_990,0.24252426573942398,0.08803302532319271,0.15449124041623127,1194,1194
primary,1270009,11,log,20,trim_975,0.22722156274427327,0.08846465236354785,0.1387569103807254,1158,1158
primary,1270009,11,log,20,trim_950,0.18245006132026959,0.09622182584770764,0.08622823547256195,1102,1101
primary,1270009,11,ito,5,pearson,0.23813981106649243,0.1942894000258087,0.04385041104068374,1250,1250
primary,1270009,11,ito,5,spearman,0.2196914404425219,0.2457489721273422,-0.026057531684820306,1250,1250
primary,1270009,11,ito,5,gaussian_rank,0.23158882029354644,0.24854469865067988,-0.01695587835713344,1250,1250
primary,1270009,11,ito,5,kendall,0.14820304243394716,0.16615532425940752,-0.017952281825460353,1250,1250
primary,1270009,11,ito,5,winsor_995,0.24683764231692704,0.20005856251435733,0.046779079802569706,1250,1250
primary,1270009,11,ito,5,winsor_990,0.2513710603635146,0.2030522735704113,0.04831878679310328,1250,1250
primary,1270009,11,ito,5,winsor_975,0.2624879293934434,0.21789989966242096,0.04458802973102244,1250,1250
primary,1270009,11,ito,5,winsor_950,0.27065231561908043,0.22933781826008653,0.041314497358993896,1250,1250
primary,1270009,11,ito,5,trim_995,0.2485777445196217,0.18143332497037612,0.06714441954924558,1236,1236
primary,1270009,11,ito,5,trim_990,0.23658329477756768,0.19523041181574088,0.04135288296182679,1224,1224
